Year,AEZ_Name,tmp,pre,pdsi,pet,sm,Number_confirmed_events,sheep_mean,goat_mean,cattle_mean
2011,Coastal,26.6625003417333,69.3270840883255,-3.62833334753911,5.1395834783713,0.149455187022594,32,52.612427302642,85.6733827197675,51.8031072626409
2011,Highland,16.9819447928005,85.6680570357375,-2.65062499392985,3.88680563204818,0.168465322613716,0,62.3162563117002,19.12046964796525,45.551579268088005
2011,Lowland,26.5263306254638,48.1746123485181,-2.29461263037285,5.51297215902863,0.153472641957764,132,34.2102670349519,57.5846731027718,14.5497243298259
2011,Midland,20.7297546150338,80.8828000756683,-2.93847222517953,4.43141033468593,0.17044287254125,3,70.91565754386897,66.97802977799964,82.6475845845028
2011,Nairobi City,18.7583338419597,60.3500008106232,-3.58833336830139,4.09166671832402,0.1817468514459,0,56.7142301559448,65.8222482681274,78.8638029098511
2011,Waterbody,23.0583337942759,118.500001271566,-2.68541666368643,4.81666682163874,0.158999693758749,0,37.71647417768836,24.23146892040968,25.03082502740955
2012,Coastal,26.4979170163473,60.297917209069,-3.6418749888738,5.12500012914339,0.135652863458536,5,52.612427302642,85.6733827197675,51.8031072626409
2012,Highland,16.6819447477659,124.691668399175,-0.718680554845681,3.88680562045839,0.168781615917469,0,62.3162563117002,19.12046964796525,45.551579268088005
2012,Lowland,26.2363344335791,57.6442590302039,-1.49491572715061,5.47689611772231,0.146970505279526,2,34.2102670349519,57.5846731027718,14.5497243298259
2012,Midland,20.4900110348677,103.267950113575,-1.87264957499858,4.43899579600901,0.170652109878129,0,70.91565754386897,66.97802977799964,82.6475845845028
2012,Nairobi City,18.5083336830139,85.3416677157084,-3.23333332935969,4.11666669448217,0.186892414724247,0,56.7142301559448,65.8222482681274,78.8638029098511
2012,Waterbody,22.7541671593984,147.170834032695,-1.42166667679946,4.84583342075348,0.15172315465703,0,37.71647417768836,24.23146892040968,25.03082502740955
2013,Coastal,26.7145837942759,67.7833344121774,-3.35083331167698,5.2041667898496,0.151859184052251,19,52.612427302642,85.6733827197675,51.8031072626409
2013,Highland,16.9229170084,115.753474055396,0.581736112052265,3.95763896240128,0.179480483403177,0,62.3162563117002,19.12046964796525,45.551579268088005
2013,Lowland,26.474456526271,55.61281714691821,-0.931518778319279,5.54581147606146,0.160829867172974,703,34.2102670349519,57.5846731027718,14.5497243298259
2013,Midland,20.7310366508288,95.5041677710083,-0.85252136656513,4.51517101651073,0.181545167836246,0,70.91565754386897,66.97802977799964,82.6475845845028
2013,Nairobi City,18.7333337465922,76.0666675408681,-1.42666666706403,4.12500009934107,0.198041475171016,0,56.7142301559448,65.8222482681274,78.8638029098511
2013,Waterbody,22.9833335876465,143.237502320608,-0.8816666683803,4.9166668256123804,0.1655973586084,0,37.71647417768836,24.23146892040968,25.03082502740955
2014,Coastal,26.697917064031,72.9312508642674,-3.04729167123636,5.13541676600774,0.148518823403871,4,52.612427302642,85.6733827197675,51.8031072626409
2014,Highland,16.848611454169,87.1000010874536,-1.26909721729397,3.86458339128229,0.17060559672131,0,62.3162563117002,19.12046964796525,45.551579268088005
2014,Lowland,26.4331102805459,45.1411985384854,-1.96119794922773,5.49494097665234,0.152814652077188,41,34.2102670349519,57.5846731027718,14.5497243298259
2014,Midland,20.6631413677819,80.0102039257494,-1.80111111198257,4.41458340524099,0.171069027381587,0,70.91565754386897,66.97802977799964,82.6475845845028
2014,Nairobi City,18.6750005086263,62.9750007947286,-2.05249997973442,4.04166668653488,0.1957569103688,0,56.7142301559448,65.8222482681274,78.8638029098511
2014,Waterbody,22.9083337783814,106.495835367839,-2.15958333015442,4.78750012318293,0.160642856145545,0,37.71647417768836,24.23146892040968,25.03082502740955
2015,Coastal,26.8395837148031,84.406250645717,-2.03812499716878,5.13125013808409,0.157630293482922,0,52.612427302642,85.6733827197675,51.8031072626409
2015,Highland,16.8875003258387,113.924306930436,-0.658055554066474,3.8868056303925,0.167813089443063,0,62.3162563117002,19.12046964796525,45.551579268088005
2015,Lowland,26.5337493563088,57.8914303556038,-1.58574480958367,5.51534499876265,0.157068033724303,8,34.2102670349519,57.5846731027718,14.5497243298259
2015,Midland,20.744337957639,106.486753481168,-0.903856839202583,4.4410791338509,0.169737040495311,0,70.91565754386897,66.97802977799964,82.6475845845028
2015,Nairobi City,18.7750004132589,96.6083342234294,-0.430833325255662,4.0750000278155,0.192689290994571,0,56.7142301559448,65.8222482681274,78.8638029098511
2015,Waterbody,22.9416670004527,134.666667922338,-1.93624999249975,4.82500008742014,0.16264237228613,0,37.71647417768836,24.23146892040968,25.03082502740955
2016,Coastal,27.1791671117147,66.020834539334,-2.06437499766859,5.21041676402092,0.14519396865725,0,52.612427302642,85.6733827197675,51.8031072626409
2016,Highland,17.3354170123736,102.21597372161,-0.195347223534352,3.92361119389534,0.174902188692126,0,62.3162563117002,19.12046964796525,45.551579268088005
2016,Lowland,26.8697311270086,50.0766232792349,-1.30922619200965,5.55499812179739,0.15494853690175,0,34.2102670349519,57.5846731027718,14.5497243298259
2016,Midland,21.1546477782421,99.2720629782517,0.120860041153984,4.4902778490741,0.175551140528702,0,70.91565754386897,66.97802977799964,82.6475845845028
2016,Nairobi City,19.1833338737488,90.8916672865549,1.42666665712992,4.10000010331472,0.212393237122645,0,56.7142301559448,65.8222482681274,78.8638029098511
2016,Waterbody,23.3750002384186,136.383335558573,-0.266249995057782,4.91250012318293,0.159512571905824,0,37.71647417768836,24.23146892040968,25.03082502740955
2017,Coastal,27.087500333786,95.9270853122076,0.200208334407459,5.16041680177053,0.136387083434428,0,52.612427302642,85.6733827197675,51.8031072626409
2017,Highland,17.1187503139178,127.239585211542,0.00895833390920137,3.90625006126033,0.168964362288111,0,62.3162563117002,19.12046964796525,45.551579268088005
2017,Lowland,26.6634333480982,82.4041902480697,0.905896811021856,5.54772201301395,0.146304165349621,0,34.2102670349519,57.5846731027718,14.5497243298259
2017,Midland,20.9962610531057,115.399467466239,0.0423717986320701,4.4636218750324,0.170387603138249,0,70.91565754386897,66.97802977799964,82.6475845845028
2017,Nairobi City,19.0083338419596,90.0666678746542,0.00416666440044846,4.07500004768371,0.189732417774697,0,56.7142301559448,65.8222482681274,78.8638029098511
2017,Waterbody,23.2083337306976,128.391667715708,-0.83874999731779,4.85000012318293,0.155007022343048,0,37.71647417768836,24.23146892040968,25.03082502740955
2018,Coastal,26.6833337942759,81.900002387166,-0.0597916663003462,5.1916667719682,0.167255343387433,0,52.612427302642,85.6733827197675,51.8031072626409
2018,Highland,16.8305558959643,127.241668803162,1.29451388767403,3.92013895842764,0.204817128445666,0,62.3162563117002,19.12046964796525,45.551579268088005
2018,Lowland,26.3159228930683,59.5455762989075,1.1598793683134,5.51049409942118,0.180725853762694,160,34.2102670349519,57.5846731027718,14.5497243298259
2018,Midland,20.6649576639518,105.413623332575,1.50524572703518,4.4762821280294,0.20460721876641,49,70.91565754386897,66.97802977799964,82.6475845845028
2018,Nairobi City,18.6916670799256,96.3416672706604,1.88416666785876,4.10833336909612,0.233501859061006,0,56.7142301559448,65.8222482681274,78.8638029098511
2018,Waterbody,22.9166672229767,136.037503083547,0.364999999602635,4.85416676600774,0.18862187956103799,0,37.71647417768836,24.23146892040968,25.03082502740955
2019,Coastal,27.2750004529953,116.954168351491,-0.031458333134651,5.22083343565464,0.154935683373315,0,52.612427302642,85.6733827197675,51.8031072626409
2019,Highland,17.237500263585,152.175696897507,1.54645833589085,3.93263894319534,0.189444275995441,5,62.3162563117002,19.12046964796525,45.551579268088005
2019,Lowland,26.7599284016701,83.229031463806,0.521831636743037,5.55808839655773,0.167368445469109,0,34.2102670349519,57.5846731027718,14.5497243298259
2019,Midland,21.1300751531226,145.88862371408501,1.48293269451103,4.5010150459587,0.192923847833139,4,70.91565754386897,66.97802977799964,82.6475845845028
2019,Nairobi City,19.1416668891907,123.258334859212,2.21083331108093,4.12500011920929,0.212006737426337,0,56.7142301559448,65.8222482681274,78.8638029098511
2019,Waterbody,23.2833337783814,192.804168796539,0.829583341255784,4.91250006357829,0.174726504442597,0,37.71647417768836,24.23146892040968,25.03082502740955
2020,Coastal,27.037500500679,76.96458487312,0.572916687155763,5.17291675508022,0.176970360665221,3,52.612427302642,85.6733827197675,51.8031072626409
2020,Highland,17.1770836181111,129.894446331925,3.23319444391463,3.85694449974431,0.217433437774118,0,62.3162563117002,19.12046964796525,45.551579268088005
2020,Lowland,26.7419382078459,57.3870494521323,1.04439037694721,5.53356127168821,0.191797506878313,45,34.2102670349519,57.5846731027718,14.5497243298259
2020,Midland,20.9965815753,105.345567403655,3.19715811826416,4.42670947746334,0.220543593798968,17,70.91565754386897,66.97802977799964,82.6475845845028
2020,Nairobi City,19.0166673660278,85.6500004132589,3.94416664044063,4.02500001589457,0.257108239767452,0,56.7142301559448,65.8222482681274,78.8638029098511
2020,Waterbody,23.2083337306976,142.841669591268,1.74583333994572,4.81250009934107,0.197604028169404,0,37.71647417768836,24.23146892040968,25.03082502740955
2021,Coastal,26.8916670481364,106.870834630728,0.138125004634882,5.15625010927518,0.143912191515258,0,52.612427302642,85.6733827197675,51.8031072626409
2021,Highland,17.0263892279731,149.409724724955,4.1248611178663,3.88680562542544,0.187332889407617,4,62.3162563117002,19.12046964796525,45.551579268088005
2021,Lowland,26.5261614029291,73.2179405639637,0.697242187166119,5.47041850109463,0.162114738562411,1087,34.2102670349519,57.5846731027718,14.5497243298259
2021,Midland,20.8534726312018,140.240012615074,3.24682159138979,4.45106844833264,0.192661291878613,34,70.91565754386897,66.97802977799964,82.6475845845028
2021,Nairobi City,18.866666952769,120.78333431085,3.72166659434636,4.07500004768371,0.233968933578581,0,56.7142301559448,65.8222482681274,78.8638029098511
2021,Waterbody,23.0833336512248,173.441668287913,1.39958332370346,4.85833336909612,0.165491031846527,0,37.71647417768836,24.23146892040968,25.03082502740955
