"","AEZ_Name","year","tmp","pre","pdsi","pet","sm"
"171","Lowland",2006,26.4210118814899,56.2005779805413,-2.45677903037287,5.45063729080424,0.164769403276883
"172","Lowland",2007,26.3030633656543,53.6614422835591,-1.65645803164092,5.4753888900552,0.180478876449519
"173","Lowland",2008,26.2606739326132,49.6975101383375,-1.73265761916571,5.49539678086028,0.170030362137483
"174","Lowland",2009,26.8499947888197,49.6003887472539,-2.17400932618955,5.59703523270351,0.153885505819044
"175","Lowland",2010,26.7004876472745,47.771359173305,-1.8802301523513,5.5449704763765,0.166458308742804
"176","Lowland",2011,26.5263306254638,48.1746123485181,-2.29461263037285,5.51297215902863,0.153472641957764
"177","Lowland",2012,26.2363344335791,57.6442590302039,-1.49491572715061,5.47689611772231,0.146970505279526
"178","Lowland",2013,26.474456526271,55.6128171469182,-0.931518778319279,5.54581147606146,0.160829867172974
"179","Lowland",2014,26.4331102805459,45.1411985384854,-1.96119794922773,5.49494097665234,0.152814652077188
"180","Lowland",2015,26.5337493563088,57.8914303556038,-1.58574480958367,5.51534499876265,0.157068033724303
"181","Lowland",2016,26.8697311270086,50.0766232792349,-1.30922619200965,5.55499812179739,0.15494853690175
"182","Lowland",2017,26.6634333480982,82.4041902480697,0.905896811021856,5.54772201301395,0.146304165349621
"183","Lowland",2018,26.3159228930683,59.5455762989075,1.1598793683134,5.51049409942118,0.180725853762694
"184","Lowland",2019,26.7599284016701,83.229031463806,0.521831636743037,5.55808839655773,0.167368445469109
"185","Lowland",2020,26.7419382078459,57.3870494521323,1.04439037694721,5.53356127168821,0.191797506878313
"186","Lowland",2021,26.5261614029291,73.2179405639637,0.697242187166119,5.47041850109463,0.162114738562411
"187","Midland",1960,20.0641563733419,79.338195565292,-1.99898504010505,4.34983982311355,NA
"188","Midland",1961,20.2417738845206,124.458121509702,-1.59295405797227,4.29962614662627,NA
"189","Midland",1962,19.8646371196478,94.464691680466,1.58022436105276,4.35592956688159,NA
"190","Midland",1963,19.7818379315556,115.759136454906,1.09091880251096,4.33018168692405,NA
"191","Midland",1964,19.7267631791596,92.7155996128025,1.00277243514096,4.39220093419919,NA
"192","Midland",1965,19.8483443626991,77.0863795097279,-1.65316239979644,4.41020306308045,NA
"193","Midland",1966,20.1430024784854,87.0728114949601,-1.4286004224808,4.38669879874612,NA
"194","Midland",1967,19.8348827968296,98.7731854138784,-0.296030980899023,4.32398511825973,NA
"195","Midland",1968,19.272062312334,124.016508394423,1.5780609028601,4.32777785070431,NA
"196","Midland",1969,20.1944447939213,78.1814112550005,-0.345181626164251,4.44978640604223,NA
"197","Midland",1970,20.1488251426281,90.9095634956339,-0.983846151533648,4.37377143886864,NA
"198","Midland",1971,19.6267097439522,83.4014437815063,-1.59600960889545,4.40144238614628,NA
"199","Midland",1972,20.247169198134,91.2400653301191,-1.6289369661349,4.33279921904079,NA
"200","Midland",1973,20.4308230764846,73.7762831289626,-1.88324252076638,4.4737180167029,NA
